,problem name,run number,population size,generations,crossover,mutations,fits,max fitness
0,sum of squares,0,567,478,0.2374923722741573,0.1939083642000013,"[5046.128747795415, 5032.6860670194, 5023.68430335097, 5039.172839506173, 5015.99647266314, 4975.398589065256, 4991.430335097002, 4983.761904761905, 5015.239858906526, 5054.534391534392, 5027.73544973545, 5023.3650793650795, 5014.347442680776, 5015.384479717813, 5019.615520282187, 5044.3139329806, 5070.486772486773, 5078.511463844798, 5079.086419753086, 5061.970017636684, 5099.4973544973545, 5086.305114638448, 5084.975308641975, 5046.906525573192, 5027.798941798942, 5029.768959435626, 5019.601410934744, 5054.89417989418, 5066.700176366843, 5069.377425044092, 5069.460317460317, 5044.192239858907, 5049.419753086419, 5061.611992945326, 5079.649029982364, 5088.077601410935, 5060.952380952381, 5072.645502645502, 5075.504409171076, 5081.619047619048, 5056.162257495591, 5026.192239858907, 5022.800705467372, 5030.072310405643, 5020.862433862434, 5015.973544973545, 5049.174603174603, 5027.753086419753, 5040.074074074074, 5021.451499118166, 4997.700176366843, 5028.592592592592, 5058.476190476191, 5060.541446208113, 5063.680776014109, 5036.352733686067, 5025.844797178131, 5007.724867724868, 5002.36860670194, 5018.382716049383, 5025.998236331569, 5024.823633156967, 5016.518518518518, 5018.753086419753, 5026.864197530864, 4975.405643738977, 4964.571428571428, 4979.246913580247, 4977.437389770723, 5008.403880070547, 5011.571428571428, 5060.962962962963, 5072.343915343916, 5074.359788359789, 5115.440917107584, 5150.291005291006, 5136.941798941799, 5132.8994708994705, 5181.800705467372, 5183.467372134039, 5158.7231040564375, 5168.227513227514, 5179.123456790124, 5196.037037037037, 5166.768959435626, 5138.911816578483, 5134.701940035274, 5164.756613756614, 5171.707231040565, 5133.932980599648, 5113.010582010582, 5101.024691358025, 5112.973544973545, 5117.280423280423, 5090.507936507936, 5098.054673721341, 5110.807760141093, 5086.94708994709, 5105.837742504409, 5114.721340388007, 5132.098765432099, 5136.820105820106, 5157.673721340388, 5145.379188712522, 5096.135802469136, 5101.227513227514, 5112.067019400352, 5111.017636684303, 5105.162257495591, 5105.407407407408, 5128.42151675485, 5139.816578483245, 5145.52557319224, 5122.8747795414465, 5113.280423280423, 5115.970017636684, 5132.985890652557, 5160.925925925926, 5139.781305114639, 5138.89241622575, 5160.606701940035, 5150.403880070547, 5157.149911816578, 5195.084656084656, 5201.966490299824, 5224.9682539682535, 5203.945326278659, 5202.358024691358, 5186.5026455026455, 5195.693121693122, 5200.423280423281, 5211.795414462081, 5206.649029982364, 5220.828924162258, 5243.594356261023, 5238.070546737214, 5227.084656084656, 5240.881834215167, 5210.2134038800705, 5264.617283950617, 5284.922398589065, 5284.333333333333, 5276.670194003527, 5282.670194003527, 5294.858906525573, 5316.176366843033, 5344.377425044092, 5404.601410934744, 5427.410934744268, 5413.248677248677, 5450.393298059965, 5468.4779541446205, 5476.9876543209875, 5532.645502645502, 5535.255731922399, 5554.940035273368, 5546.324514991182, 5553.851851851852, 5588.201058201058, 5590.179894179894, 5592.282186948853, 5599.57495590829, 5608.37037037037, 5586.093474426808, 5584.037037037037, 5608.640211640211, 5610.6349206349205, 5619.111111111111, 5634.123456790124, 5633.329805996473, 5611.490299823633, 5600.135802469136, 5617.966490299824, 5626.169312169312, 5610.712522045856, 5618.331569664903, 5634.8359788359785, 5649.68253968254, 5633.361552028218, 5629.670194003527, 5621.754850088183, 5637.925925925926, 5664.273368606702, 5701.961199294533, 5698.693121693122, 5730.2134038800705, 5747.731922398589, 5747.303350970018, 5732.543209876543, 5728.215167548501, 5741.9876543209875, 5773.830687830688, 5779.359788359789, 5783.239858906526, 5773.5467372134035, 5777.701940035274, 5735.3015873015875, 5707.63315696649, 5709.671957671958, 5699.814814814815, 5689.700176366843, 5684.225749559083, 5690.777777777777, 5697.269841269841, 5675.73721340388, 5684.798941798942, 5692.511463844798, 5670.361552028218, 5665.349206349207, 5686.710758377425, 5686.097001763668, 5675.250440917108, 5699.428571428572, 5724.093474426808, 5764.740740740741, 5757.460317460317, 5737.9435626102295, 5732.901234567901, 5747.701940035274, 5758.3650793650795, 5747.31746031746, 5742.6349206349205, 5704.760141093474, 5708.1640211640215, 5730.897707231041, 5700.9241622574955, 5711.155202821869, 5706.119929453263, 5704.259259259259, 5718.335097001764, 5741.070546737214, 5744.994708994709, 5762.077601410935, 5757.513227513227, 5780.532627865961, 5804.382716049383, 5834.490299823633, 5824.548500881834, 5830.035273368607, 5844.432098765432, 5830.243386243386, 5839.800705467372, 5828.306878306878, 5823.190476190476, 5844.73897707231, 5831.081128747795, 5811.962962962963, 5848.985890652557, 5870.749559082892, 5860.238095238095, 5875.178130511464, 5878.492063492064, 5890.784832451499, 5879.643738977073, 5880.0123456790125, 5886.349206349207, 5925.844797178131, 5913.594356261023, 5914.430335097002, 5927.102292768959, 5945.428571428572, 5964.280423280423, 5953.118165784833, 5907.878306878307, 5914.622574955908, 5935.864197530864, 5929.8359788359785, 5947.403880070547, 5990.724867724868, 5944.712522045856, 5923.31569664903, 5945.462081128748, 5969.222222222223, 5931.659611992945, 5926.733686067019, 5895.3139329806, 5868.3456790123455, 5864.677248677249, 5862.559082892416, 5830.402116402116, 5846.289241622575, 5851.846560846561, 5832.746031746032, 5845.5661375661375, 5870.592592592592, 5854.320987654321, 5879.936507936508, 5873.693121693122, 5864.918871252205, 5866.082892416226, 5870.906525573192, 5886.391534391534, 5913.485008818342, 5906.234567901234, 5923.6860670194, 5964.10405643739, 5991.580246913581, 6046.3456790123455, 6042.913580246914, 6045.809523809524, 6016.328042328042, 6055.1005291005295, 6053.888888888889, 6043.126984126984, 6029.934744268077, 6052.1005291005295, 6018.040564373898, 6027.4532627865965, 6030.218694885361, 6047.679012345679, 6080.292768959435, 6101.084656084656, 6094.779541446208, 6082.409171075838, 6085.931216931217, 6068.832451499118, 6068.442680776014, 6052.440917107584, 6084.088183421517, 6080.850088183422, 6093.396825396825, 6097.0952380952385, 6125.719576719577, 6090.047619047619, 6095.10582010582, 6106.8430335097, 6115.763668430335, 6115.590828924162, 6105.871252204585, 6094.098765432099, 6108.040564373898, 6132.229276895943, 6136.447971781306, 6148.795414462081, 6102.918871252205, 6090.583774250441, 6103.0070546737215, 6093.238095238095, 6082.756613756614, 6108.476190476191, 6091.465608465608, 6105.636684303351, 6083.319223985891, 6094.776014109348, 6092.770723104057, 6110.754850088183, 6130.0317460317465, 6111.571428571428, 6143.539682539683, 6119.636684303351, 6105.356261022927, 6116.098765432099, 6129.074074074074, 6130.617283950617, 6111.647266313933, 6103.266313932981, 6098.181657848325, 6085.998236331569, 6099.3015873015875, 6103.118165784833, 6109.800705467372, 6105.559082892416, 6083.490299823633, 6086.393298059965, 6070.287477954144, 6086.352733686067, 6080.447971781306, 6048.562610229277, 6040.853615520282, 6038.10758377425, 6063.467372134039, 6071.643738977073, 6067.423280423281, 6066.432098765432, 6091.238095238095, 6087.768959435626, 6076.5661375661375, 6056.329805996473, 6009.83950617284, 6022.7425044091715, 6044.883597883598, 6027.021164021164, 6009.329805996473, 6011.506172839506, 6001.647266313933, 5984.726631393298, 6014.83950617284, 6031.336860670194, 6023.416225749559, 6034.4708994709, 6027.638447971782, 6039.772486772486, 6031.241622574956, 6026.238095238095, 6019.940035273368, 6010.227513227514, 6016.483245149911, 6002.134038800706, 6010.901234567901, 6012.774250440917, 6041.922398589065, 6015.151675485009, 5975.41798941799, 6003.530864197531, 5995.077601410935, 6006.5661375661375, 5971.178130511464, 5973.708994708994, 5985.082892416226, 6025.335097001764, 6025.499118165785, 6098.239858906526, 6088.576719576719, 6098.077601410935, 6133.520282186949, 6132.054673721341, 6143.178130511464, 6157.049382716049, 6165.059964726632, 6175.694885361552, 6156.640211640211, 6170.41798941799, 6149.483245149911, 6161.20987654321, 6167.961199294533, 6137.015873015873, 6163.049382716049, 6184.746031746032, 6178.809523809524, 6167.0317460317465, 6145.559082892416, 6141.670194003527, 6159.823633156967, 6150.227513227514, 6134.386243386243, 6150.539682539683, 6128.931216931217, 6141.825396825397, 6121.957671957672, 6184.6543209876545, 6196.084656084656, 6192.089947089947, 6161.350970017636, 6157.740740740741, 6152.481481481482, 6126.79012345679, 6114.599647266314, 6104.9047619047615, 6115.708994708994, 6100.7037037037035, 6077.045855379189, 6053.439153439153, 6040.008818342151, 6012.340388007055, 6044.479717813051, 6033.552028218694, 6056.155202821869, 6076.955908289242, 6090.238095238095, 6096.751322751323, 6129.878306878307, 6115.446208112875, 6102.52733686067, 6124.511463844798, 6140.504409171076, 6140.998236331569, 6147.308641975309, 6164.871252204585, 6181.067019400352, 6182.776014109348, 6196.846560846561, 6210.20987654321, 6235.134038800706, 6240.823633156967, 6281.753086419753, 6278.613756613757, 6281.673721340388, 6282.913580246914]",False
1,sum of squares,1,837,610,0.4054365293245107,0.25378155930771135,"[5033.486260454002, 5025.193548387097, 5044.855436081242, 5037.818399044206, 5034.341696535245, 5028.495818399044, 5018.912783751493, 5007.832735961768, 4999.050179211469, 4995.52807646356, 5011.468339307049, 5019.095579450418, 5015.520908004779, 4985.273596176822, 4964.332138590203, 4980.47192353644, 4955.194743130227, 4947.556750298686, 4954.224611708482, 4983.454002389486, 4950.371565113501, 4943.692951015531, 4952.143369175627, 4960.26284348865, 4973.31541218638, 4976.068100358423, 4977.228195937873, 4975.457586618877, 4967.688172043011, 4970.445639187575, 4972.688172043011, 4967.848267622461, 4959.041816009558, 4971.688172043011, 4972.362007168459, 4943.694145758662, 4933.166069295102, 4915.093189964157, 4905.31541218638, 4900.434886499403, 4882.223416965352, 4878.151732377539, 4863.340501792115, 4866.900836320191, 4865.818399044206, 4892.851851851852, 4905.7216248506575, 4921.5268817204305, 4925.045400238949, 4918.710872162485, 4908.8207885304655, 4900.697729988053, 4897.653524492234, 4916.677419354839, 4930.855436081242, 4910.183990442055, 4906.759856630824, 4922.9414575866185, 4915.36917562724, 4905.5937873357225, 4901.350059737157, 4889.756272401433, 4878.825567502987, 4842.211469534051, 4858.99880525687, 4864.657108721625, 4827.299880525687, 4826.025089605735, 4814.090800477898, 4826.215053763441, 4837.328554360813, 4857.10513739546, 4859.780167264038, 4855.614097968937, 4859.124253285544, 4855.187574671446, 4873.432497013142, 4900.002389486261, 4891.68339307049, 4910.415770609319, 4897.114695340501, 4884.1577060931895, 4908.58183990442, 4921.0549581839905, 4928.21266427718, 4959.287933094385, 4950.8530465949825, 4943.972520908005, 4966.519713261649, 4967.3918757467145, 4976.1577060931895, 4965.336917562724, 4965.513739545998, 4957.359617682198, 4961.270011947431, 4956.6332138590205, 4932.605734767025, 4948.10513739546, 4950.989247311828, 4933.21385902031, 4932.230585424134, 4920.344086021505, 4930.387096774193, 4918.465949820788, 4931.1027479092, 4929.308243727599, 4936.154121863799, 4927.814814814815, 4933.555555555556, 4948.311827956989, 4966.594982078853, 5001.707287933094, 4993.321385902031, 5015.089605734767, 5014.277180406212, 4991.488649940263, 5001.514934289128, 5002.360812425329, 4998.823178016726, 5004.327359617682, 4984.645161290323, 5012.194743130227, 4980.130227001195, 4992.094384707288, 4988.933094384707, 4990.011947431302, 5004.297491039427, 5015.005973715651, 4994.823178016726, 4981.321385902031, 4970.002389486261, 4970.088410991637, 4985.384707287933, 4989.814814814815, 4989.538829151732, 4993.661887694146, 4981.1612903225805, 4981.594982078853, 4968.695340501792, 4953.075268817204, 4953.649940262843, 4964.634408602151, 4957.462365591397, 4995.504181600956, 5000.58303464755, 5026.8279569892475, 5018.997610513739, 4987.2712066905615, 4992.971326164875, 5001.200716845879, 5033.419354838709, 5053.223416965352, 5042.413381123059, 5045.443249701314, 5045.280764635603, 5036.410991636798, 5030.083632019116, 5013.143369175627, 5026.645161290323, 5030.52449223417, 5025.2747909199525, 5049.250896057348, 5061.427718040622, 5080.812425328554, 5091.89366786141, 5091.753882915174, 5077.011947431302, 5096.426523297491, 5095.10513739546, 5084.003584229391, 5088.127837514934, 5108.863799283155, 5100.673835125448, 5107.647550776583, 5087.186379928316, 5085.002389486261, 5088.323775388291, 5093.819593787336, 5099.198327359618, 5113.971326164875, 5098.8422939068105, 5117.765830346476, 5101.635603345281, 5102.686977299881, 5095.236559139785, 5095.982078853047, 5104.217443249701, 5111.488649940263, 5107.010752688172, 5127.879330943847, 5140.3775388291515, 5157.448028673835, 5161.348864994026, 5150.962962962963, 5156.500597371565, 5145.79091995221, 5151.758661887694, 5152.565113500597, 5138.253285543608, 5136.066905615293, 5135.623655913979, 5132.3811230585425, 5122.79091995221, 5141.973715651135, 5136.379928315412, 5125.5268817204305, 5132.612903225807, 5146.573476702509, 5160.964157706093, 5135.818399044206, 5127.9342891278375, 5128.20788530466, 5147.434886499403, 5148.795698924731, 5158.801672640382, 5141.500597371565, 5130.813620071684, 5126.277180406212, 5132.900836320191, 5128.060931899641, 5098.6332138590205, 5102.008363201911, 5122.770609318996, 5145.634408602151, 5150.933094384707, 5149.875746714456, 5155.4731182795695, 5138.557945041816, 5127.280764635603, 5140.636798088411, 5145.480286738351, 5154.712066905615, 5140.784946236559, 5132.681003584229, 5141.63201911589, 5140.086021505376, 5139.4982078853045, 5152.409796893668, 5152.669056152927, 5164.7216248506575, 5171.762246117085, 5188.393070489845, 5178.192353643966, 5136.997610513739, 5140.765830346476, 5133.78733572282, 5115.651135005974, 5105.667861409797, 5086.292712066906, 5098.151732377539, 5099.624850657109, 5134.875746714456, 5144.851851851852, 5160.79091995221, 5196.592592592592, 5191.231780167264, 5193.769414575866, 5205.6045400238945, 5216.295101553166, 5209.0549581839905, 5217.211469534051, 5229.788530465949, 5230.467144563919, 5241.176821983274, 5246.740740740741, 5235.384707287933, 5217.389486260454, 5228.488649940263, 5245.2855436081245, 5276.881720430108, 5271.542413381123, 5256.250896057348, 5250.8243727598565, 5232.452807646356, 5248.647550776583, 5262.089605734767, 5251.761051373955, 5249.356033452807, 5239.8494623655915, 5233.081242532856, 5231.825567502987, 5245.41816009558, 5268.303464755078, 5280.952210274791, 5278.904420549582, 5288.41816009558, 5290.430107526881, 5277.144563918758, 5258.289127837515, 5256.976105137395, 5281.620071684588, 5298.6188769414575, 5285.379928315412, 5304.942652329749, 5309.616487455197, 5306.328554360813, 5325.120669056153, 5319.047789725209, 5352.379928315412, 5360.692951015531, 5342.4731182795695, 5322.751493428913, 5326.139784946236, 5302.848267622461, 5282.621266427718, 5266.20908004779, 5266.626045400239, 5277.562724014337, 5269.764635603346, 5267.180406212664, 5278.636798088411, 5270.415770609319, 5273.972520908005, 5273.549581839904, 5314.1792114695345, 5302.1469534050175, 5309.322580645161, 5277.9486260454005, 5289.702508960573, 5288.372759856631, 5307.799283154121, 5306.935483870968, 5294.070489844684, 5293.5125448028675, 5306.010752688172, 5310.9486260454005, 5304.062126642772, 5322.6224611708485, 5350.031063321386, 5352.074074074074, 5344.793309438471, 5357.113500597372, 5351.2712066905615, 5357.880525686977, 5344.658303464755, 5354.186379928316, 5358.910394265233, 5355.1027479092, 5356.909199522102, 5350.277180406212, 5327.066905615293, 5295.874551971327, 5298.910394265233, 5294.378733572282, 5304.2819593787335, 5317.200716845879, 5308.706093189964, 5323.21027479092, 5349.221027479092, 5330.681003584229, 5342.899641577061, 5365.837514934289, 5376.046594982079, 5362.542413381123, 5362.500597371565, 5356.504181600956, 5355.461170848268, 5355.954599761051, 5364.259259259259, 5379.606929510155, 5348.879330943847, 5349.321385902031, 5354.270011947431, 5371.437275985663, 5399.434886499403, 5394.673835125448, 5404.295101553166, 5386.031063321386, 5372.961768219833, 5384.0585424133815, 5391.634408602151, 5386.197132616488, 5384.2747909199525, 5389.807646356034, 5393.15531660693, 5385.1792114695345, 5384.585424133811, 5401.1648745519715, 5403.408602150537, 5393.867383512545, 5392.961768219833, 5411.811230585424, 5421.882915173238, 5412.347670250896, 5418.571087216248, 5418.0442054958185, 5416.076463560335, 5425.976105137395, 5419.937873357228, 5429.149342891278, 5444.353643966547, 5457.330943847073, 5453.922341696535, 5459.217443249701, 5458.2962962962965, 5454.9557945041815, 5451.63201911589, 5456.372759856631, 5461.148148148148, 5467.009557945042, 5458.949820788531, 5452.218637992832, 5441.758661887694, 5464.686977299881, 5450.727598566308, 5442.5256869773, 5449.768219832736, 5469.008363201911, 5433.145758661888, 5407.093189964157, 5413.740740740741, 5415.446833930705, 5431.818399044206, 5451.384707287933, 5464.434886499403, 5456.046594982079, 5453.554360812425, 5444.167264038232, 5445.757467144564, 5420.047789725209, 5399.935483870968, 5391.133811230586, 5382.286738351255, 5384.925925925926, 5366.132616487455, 5365.335722819594, 5353.859020310633, 5356.966547192354, 5358.777777777777, 5390.237753882915, 5397.318996415771, 5387.126642771804, 5379.801672640382, 5397.511350059737, 5422.651135005974, 5432.997610513739, 5408.734767025089, 5409.424133811231, 5433.372759856631, 5399.148148148148, 5399.10513739546, 5385.194743130227, 5384.041816009558, 5406.259259259259, 5392.513739545998, 5425.677419354839, 5439.0513739545995, 5435.499402628435, 5435.507765830346, 5448.290322580645, 5455.78733572282, 5478.072879330944, 5467.649940262843, 5482.990442054958, 5482.327359617682, 5486.782556750299, 5481.26403823178, 5472.273596176822, 5492.199522102748, 5516.304659498208, 5482.081242532856, 5469.739545997611, 5465.994026284349, 5474.289127837515, 5468.615292712067, 5464.095579450418, 5474.389486260454, 5495.201911589008, 5507.761051373955, 5531.997610513739, 5544.028673835125, 5544.976105137395, 5575.228195937873, 5595.461170848268, 5606.449223416966, 5634.458781362007, 5634.698924731183, 5648.427718040622, 5651.739545997611, 5648.506571087216, 5647.010752688172, 5649.565113500597, 5649.078853046595, 5642.739545997611, 5632.014336917563, 5631.884109916368, 5649.169653524492, 5623.340501792115, 5651.553166069295, 5638.375149342891, 5633.145758661888, 5621.007168458781, 5621.6045400238945, 5623.437275985663, 5605.663082437276, 5620.224611708482, 5625.310633213859, 5633.280764635603, 5628.850657108722, 5646.99880525687, 5641.240143369176, 5616.4026284348865, 5643.240143369176, 5646.628434886499, 5665.298685782557, 5647.643966547193, 5661.038231780167, 5649.8387096774195, 5652.739545997611, 5649.292712066906, 5619.002389486261, 5619.378733572282, 5611.935483870968, 5621.765830346476, 5643.21385902031, 5654.538829151732, 5633.676224611709, 5630.259259259259, 5633.321385902031, 5630.414575866189, 5620.1648745519715, 5628.692951015531, 5619.531660692951, 5615.192353643966, 5612.702508960573, 5593.781362007168, 5600.653524492234, 5593.739545997611, 5601.517323775388, 5595.4874551971325, 5606.138590203106, 5610.751493428913, 5598.197132616488, 5604.541218637993, 5613.62962962963, 5621.560334528076, 5605.666666666667, 5595.78614097969, 5596.295101553166, 5593.295101553166, 5590.596176821983, 5587.869772998805, 5598.440860215053, 5613.088410991637, 5607.541218637993, 5596.41816009558, 5577.321385902031, 5576.78972520908, 5596.05376344086, 5587.647550776583, 5593.36917562724, 5619.763440860215, 5642.836320191159, 5660.352449223417, 5664.635603345281, 5674.862604540024, 5681.507765830346, 5669.520908004779, 5654.751493428913, 5665.198327359618, 5679.087216248507, 5681.634408602151, 5666.070489844684, 5653.986857825567, 5646.708482676225, 5626.4982078853045, 5621.855436081242, 5626.819593787336, 5633.456391875747, 5636.432497013142, 5665.902031063321, 5677.609318996416, 5696.405017921147, 5749.614097968937, 5765.334528076463, 5738.492234169654, 5730.73596176822, 5722.648745519713, 5726.387096774193, 5720.600955794504, 5727.100358422939, 5718.00119474313, 5729.767025089605, 5734.401433691756, 5739.059737156512, 5731.659498207885, 5730.663082437276, 5724.6332138590205, 5736.118279569892, 5733.185185185185, 5728.856630824373, 5730.428912783752, 5730.004778972521, 5700.31421744325, 5717.21385902031, 5722.562724014337, 5734.676224611709, 5739.890083632019, 5727.726403823178, 5729.072879330944, 5725.520908004779, 5736.746714456392, 5733.36798088411, 5729.021505376344, 5722.655913978495, 5736.89247311828, 5741.36798088411, 5751.720430107527, 5768.816009557945, 5771.1792114695345]",False
2,sum of squares,2,261,235,0.1729561805674438,0.1710451014008576,"[4955.574712643678, 4988.494252873563, 5027.498084291187, 5038.846743295019, 5052.107279693487, 5130.130268199234, 5153.180076628352, 5157.0421455938695, 5146.6551724137935, 5150.9655172413795, 5110.551724137931, 5089.91570881226, 5132.141762452107, 5170.287356321839, 5148.540229885058, 5165.900383141762, 5166.379310344828, 5176.47509578544, 5185.0038314176245, 5195.632183908046, 5257.145593869732, 5263.888888888889, 5294.348659003831, 5257.35632183908, 5290.961685823755, 5281.831417624521, 5316.394636015326, 5352.75478927203, 5376.3448275862065, 5381.425287356322, 5377.153256704981, 5397.842911877395, 5419.854406130268, 5440.08429118774, 5411.716475095785, 5451.681992337165, 5433.789272030652, 5424.16091954023, 5390.563218390805, 5445.639846743295, 5474.551724137931, 5479.862068965517, 5508.597701149425, 5498.605363984674, 5514.831417624521, 5545.0344827586205, 5578.639846743295, 5608.6781609195405, 5628.88122605364, 5625.022988505747, 5629.11877394636, 5616.448275862069, 5625.333333333333, 5613.731800766283, 5585.750957854406, 5526.390804597701, 5494.390804597701, 5492.570881226054, 5463.386973180077, 5467.9731800766285, 5479.432950191571, 5488.486590038314, 5493.628352490421, 5457.057471264367, 5426.800766283525, 5452.517241379311, 5521.796934865901, 5582.64367816092, 5568.685823754789, 5557.808429118774, 5559.586206896552, 5536.045977011494, 5462.206896551724, 5547.268199233717, 5503.206896551724, 5453.704980842912, 5478.528735632184, 5451.823754789272, 5535.210727969348, 5478.969348659004, 5506.222222222223, 5485.241379310345, 5477.750957854406, 5476.877394636015, 5476.796934865901, 5547.620689655172, 5551.659003831418, 5528.727969348659, 5487.007662835249, 5531.812260536399, 5517.831417624521, 5501.137931034483, 5480.425287356322, 5420.367816091954, 5403.076628352491, 5374.076628352491, 5309.620689655172, 5343.934865900384, 5354.0498084291185, 5393.528735632184, 5367.927203065134, 5341.9961685823755, 5370.053639846743, 5376.318007662835, 5367.735632183908, 5334.793103448276, 5359.237547892721, 5318.735632183908, 5332.9501915708815, 5342.103448275862, 5424.325670498084, 5454.191570881226, 5454.302681992337, 5489.501915708813, 5427.0344827586205, 5520.383141762452, 5552.325670498084, 5561.9578544061305, 5576.191570881226, 5560.946360153257, 5570.122605363985, 5567.681992337165, 5603.452107279693, 5615.498084291187, 5660.463601532567, 5643.919540229885, 5677.9961685823755, 5664.632183908046, 5629.674329501916, 5608.9655172413795, 5612.789272030652, 5629.9655172413795, 5651.149425287356, 5643.869731800766, 5642.467432950191, 5663.494252873563, 5647.766283524904, 5641.126436781609, 5643.045977011494, 5654.191570881226, 5659.908045977011, 5666.134099616858, 5668.88122605364, 5670.513409961686, 5651.375478927203, 5630.835249042146, 5663.203065134099, 5657.6781609195405, 5646.199233716475, 5651.812260536399, 5641.536398467433, 5687.796934865901, 5684.72030651341, 5697.0421455938695, 5697.35632183908, 5655.095785440613, 5672.555555555556, 5660.394636015326, 5642.371647509579, 5662.022988505747, 5655.402298850575, 5688.226053639847, 5683.218390804598, 5679.750957854406, 5629.126436781609, 5640.283524904215, 5681.83908045977, 5704.697318007663, 5720.6551724137935, 5690.402298850575, 5688.187739463601, 5688.55938697318, 5704.134099616858, 5740.314176245211, 5732.157088122605, 5718.406130268199, 5714.421455938697, 5676.628352490421, 5728.3371647509575, 5798.08429118774, 5835.724137931034, 5876.3371647509575, 5909.6551724137935, 5870.0114942528735, 5880.168582375479, 5874.0344827586205, 5910.689655172414, 5885.27969348659, 5869.835249042146, 5863.283524904215, 5872.796934865901, 5937.264367816092, 5920.72030651341, 5953.080459770115, 5939.977011494253, 5945.080459770115, 6016.157088122605, 6041.0191570881225, 6038.762452107279, 6022.712643678161, 6022.827586206897, 6021.27969348659, 6059.076628352491, 6072.007662835249, 6082.842911877395, 6090.785440613026, 6080.27969348659, 6077.375478927203, 6077.509578544062, 6124.114942528736, 6124.44061302682, 6060.498084291187, 6045.693486590038, 6090.620689655172, 6130.107279693487, 6117.091954022989, 6171.35632183908, 6185.800766283525, 6183.567049808429, 6227.130268199234, 6239.0114942528735, 6216.885057471264, 6229.934865900384, 6224.314176245211, 6238.6475095785445, 6264.08429118774, 6295.931034482759, 6294.088122605364, 6295.6704980842915, 6277.693486590038, 6357.900383141762, 6371.578544061303, 6359.628352490421, 6384.325670498084, 6377.0421455938695]",False
